validation_sample_id,case_rank,case_category,model_name,gamma,state_noise,coupling_noise,repeat,initial_H_spectral_radius,memory_retention_ratio,memory_state,phi_forward,phi_backward,sync_forward,sync_backward,spectral_radius_forward,spectral_radius_backward,entropy_forward,entropy_backward,concentration_forward,concentration_backward,H_phi,H_sync,H_spectral_radius,H_entropy
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,0,self_reinforced_transport,base_stabilized_coupling,0.2,0.2,0.2,3,0.9320907861190433,0.06539803368195655,memory_erased,0.0,0.0,0.0,0.0,0.0040012003492937145,0.0037572995611540637,1.583122095725681,1.5619622533212907,4.906496519249986,5.033145418711918,0.0,0.0,0.060956904625319955,0.021159842404390394
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,0,self_reinforced_transport,base_stabilized_coupling,0.2,0.2,0.2,4,0.9320907861190433,0.5378103294246189,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0028695005219994837,0.0014310541924976354,1.819632659603774,1.2104790094570832,3.8915374758619974,7.107390181733861,0.0,0.0,0.5012880527368725,0.6091536501466908
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.0,0,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.0,1,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.0,2,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.0,3,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.0,4,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.001,0,0.9320907861190433,0.1433383976304352,mixed_or_weak_memory,0.0,0.0,0.0,0.0,2.7580807550661456e-05,3.183396554140418e-05,1.8253054865700884,1.80482557381595,4.8339362123112455,4.164261905830147,0.0,0.0,0.1336043997285397,0.020479912754138407
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.001,1,0.9320907861190433,0.2819200418779518,partial_topology_memory,0.0,0.0,0.0,0.0,2.3320441402701127e-05,3.163273625978853e-05,0.8516591662749471,2.0665601626051977,9.749512858710755,2.9903340648752517,0.0,0.0,0.26277507345701556,1.2149009963302506
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.001,2,0.9320907861190433,0.29019930154401125,partial_topology_memory,0.0,0.0,0.0,0.0,4.833432900461282e-05,3.526027481604079e-05,2.2247421250896853,1.6338991806122078,2.7370385661144176,4.80001937575611,0.0,0.0,0.27049209510764494,0.5908429444774774
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.001,3,0.9320907861190433,0.3326836500532159,partial_topology_memory,0.0,0.0,0.0,0.0,3.4408393260772816e-05,2.373864732017826e-05,2.1126163045831023,1.3804685778666914,3.122031948286178,6.875162952232624,0.0,0.0,0.31009136490738737,0.7321477267164109
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.001,4,0.9320907861190433,0.31434956774328804,partial_topology_memory,0.0,0.0,0.0,0.0,2.581992221907757e-05,1.8254624407922996e-05,1.7015331249930163,1.7759422136816383,4.416274799336094,5.390128010986692,0.0,0.0,0.29300233571433715,0.07440908868862195
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.005,0,0.9320907861190433,1.0728568577787845,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0,0.00012439832602350573,0.8150959279890664,1.939803025273422,10.149697477581846,3.5686457856722487,0.0,0.0,0.9999999919613067,1.1247070972843556
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.005,1,0.9320907861190433,0.7110961144379383,topology_only_memory_survived,0.0,0.0,0.0,0.0,5.379840810948191e-05,0.000159547413419969,1.64083047670728,1.7991182560066163,6.535977336390008,4.0103597445488255,0.0,0.0,0.6628061363133662,0.15828777929933624
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.005,2,0.9320907861190433,0.1304686315557658,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.00016460615500538616,0.00018739500054223174,2.2733787359444313,1.6859815097701074,2.785989719236739,4.942811109424934,0.0,0.0,0.12160860935082003,0.5873972261743239
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.005,3,0.9320907861190433,0.4998170951652883,partial_topology_memory,0.0,0.0,0.0,0.0,0.00015181692270713193,8.108922716781395e-05,1.341959691958309,1.7723772501588817,5.569327965018197,7.150043905204268,0.0,0.0,0.46587490914885005,0.4304175582005727
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.005,4,0.9320907861190433,0.0730550227595009,memory_erased,0.0,0.0,0.0,0.0,0.00016486949464664745,0.00017691642657959773,2.067281661070407,2.1313719886765523,4.1172880577296205,3.7361276343397476,0.0,0.0,0.06809391359392085,0.06409032760614553
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.01,0,0.9320907861190433,0.2179450759843227,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0003812106468999638,0.0004783937534540182,2.1334762945293666,2.325539765993195,3.3391922483481733,2.5752038189339967,0.0,0.0,0.2031445972052199,0.19206347146382852
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.01,1,0.9320907861190433,0.7637509593903083,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00013637246987983735,0.0004733269023442258,1.7442328770333164,1.738488799685412,4.39805281870294,5.854164662015364,0.0,0.0,0.7118852321380498,0.005744077347904497
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.01,2,0.9320907861190433,1.0468902501400974,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.000782667109332183,1.894308185861563e-05,1.976408995668409,1.3923882151874807,5.550155831168389,7.9385061221026,0.0,0.0,0.975796756234492,0.5840207804809283
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.01,3,0.9320907861190433,0.23815834193852603,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0001998007523636188,0.000256808420095712,1.4280094638485878,1.8354379224567554,5.1686665106866165,5.217651478527489,0.0,0.0,0.2219851961585268,0.40742845860816757
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.01,4,0.9320907861190433,0.5128275205538947,partial_topology_memory,0.0,0.0,0.0,0.0,0.0003688889106447832,0.00019255934437854903,1.2294031806639993,1.7290133752668835,9.705018310068732,4.563991658004622,0.0,0.0,0.4780018067770724,0.49961019460288414
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.025,0,0.9320907861190433,0.07907299476277185,memory_erased,0.0,0.0,0.0,0.0,0.0006614885059143344,0.000714121556958454,1.902468405343497,1.6321367771157818,3.664733588057396,5.988593623771268,0.0,0.0,0.07370320984929808,0.2703316282277153
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.025,1,0.9320907861190433,0.28206352574684934,partial_topology_memory,0.0,0.0,0.0,0.0,0.001005391676609813,0.0013639990481739293,1.2145877060577623,2.1898408255192483,7.185275206118691,3.231784933190995,0.0,0.0,0.2629088134491719,0.975253119461486
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.025,2,0.9320907861190433,0.13504960607307817,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0004950636455825962,0.0004327457795691837,1.6713343174623878,1.076745660676969,5.311365676010752,6.338214590922421,0.0,0.0,0.1258784934898576,0.5945886567854188
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.025,3,0.9320907861190433,0.6395189040480268,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0005163122336506425,0.00020854383994369562,1.9446361625046402,1.4129276667989161,3.651517403677774,6.8744629678357585,0.0,0.0,0.5960896780127538,0.5317084957057241
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.025,4,0.9320907861190433,0.7358624148287177,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0013249475679460937,0.0004161785157659872,1.790503260144385,1.638665280814615,4.482852468818018,5.257054917523473,0.0,0.0,0.6858905767138929,0.15183797932977017
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.05,0,0.9320907861190433,0.16062946353978055,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0010604227372144324,0.001247147160346327,1.728627246153915,2.1536954014516883,4.235087884102076,3.1246580989105563,0.0,0.0,0.14972124294483488,0.4250681552977733
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.05,1,0.9320907861190433,0.25006831727057893,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0024740816936115614,0.0018974069613747562,2.1211130247357217,1.94844079694471,2.7236801488356654,3.692700038427481,0.0,0.0,0.2330863744284503,0.17267222779101177
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.05,2,0.9320907861190433,0.9354646342212324,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00024033000646831815,0.001876668676845653,0.9474892817468784,1.0887059019041192,9.63990682648298,9.969015059531282,0.0,0.0,0.8719379662987672,0.1412166201572408
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.05,3,0.9320907861190433,0.28476876908681054,partial_topology_memory,0.0,0.0,0.0,0.0,0.0015227278392429449,0.0011185496619862075,2.0732581517465825,1.8601187688024126,3.3741632065618097,5.800382369627351,0.0,0.0,0.2654303458405623,0.2131393829441699
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.05,4,0.9320907861190433,0.685885683618003,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0012110224034009764,0.00043680642386959814,1.9861918992187582,1.2747537282692898,4.190713595927864,6.013390190009361,0.0,0.0,0.6393077260319876,0.7114381709494684
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.1,0,0.9320907861190433,1.0116332069343499,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0001877461869161659,0.0032899828029438957,1.3381787391911455,2.064099961168323,6.552776358905178,3.9951482916836025,0.0,0.0,0.9429339911165786,0.7259212219771773
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.1,1,0.9320907861190433,0.3792204553543465,partial_topology_memory,0.0,0.0,0.0,0.0,0.0019169053606901145,0.0029649035807261235,2.0658336283147567,1.8977600017527592,3.7235692010794255,3.969908254851532,0.0,0.0,0.3534678923440336,0.16807362656199754
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.1,2,0.9320907861190433,0.2208757825499729,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.002674677839411512,0.002124025110636444,1.9513901131268856,1.308400253870563,3.1318234674964445,7.367963512464479,0.0,0.0,0.20587628179188397,0.6429898592563226
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.1,3,0.9320907861190433,0.44343784444390294,partial_topology_memory,0.0,0.0,0.0,0.0,0.0013787859708634448,0.0023501672891614524,1.745538089216193,2.158159818597561,4.338725828866598,4.474317875107155,0.0,0.0,0.41332432902309496,0.4126217293813679
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.1,4,0.9320907861190433,0.003092243973435178,memory_erased,0.0,0.0,0.0,0.0,0.001300557370015238,0.0012968088357805535,1.7391837167427338,1.2486071632662477,4.7596426889263865,5.944918977640263,0.0,0.0,0.002882252116074161,0.4905765534764861
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.2,0,0.9320907861190433,0.5733991354205001,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.002431222140956361,0.005222370596042295,1.2312094416129176,2.1417157977245465,8.325041397539215,2.5561010813229275,0.0,0.0,0.5344600508946471,0.9105063561116289
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.2,1,0.9320907861190433,0.9387628968495125,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.003371094719174961,0.0004213455548942277,1.6967591242337492,0.9509522462852249,3.859632697342605,11.077846208771142,0.0,0.0,0.8750122465047913,0.7458068779485243
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.2,2,0.9320907861190433,0.5157692121395475,partial_topology_memory,0.0,0.0,0.0,0.0,0.002291049292640761,0.004412174541262452,1.6013548136757114,1.7556006353112081,4.265869022341012,3.4266233547356832,0.0,0.0,0.4807437303996662,0.15424582163549672
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.2,3,0.9320907861190433,0.1390799991704255,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.0029423562993001625,0.0033806011586074896,1.845626569783738,1.8748963591682037,3.9009054218758306,3.3274684185937518,0.0,0.0,0.12963518576033686,0.029269789384465783
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.0,0.2,4,0.9320907861190433,0.3731935205878338,partial_topology_memory,0.0,0.0,0.0,0.0,0.005024844652109207,0.0032769512236151665,2.080811685200751,1.885035893135362,2.7381463424991677,3.4717133427717988,0.0,0.0,0.34785024197962056,0.1957757920653891
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.0,0,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.0,1,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.0,2,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.0,3,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.0,4,0.9320907861190433,0.999998662071594,topology_only_memory_survived,0.0,0.0,0.0,0.0,2.2198254347487872e-05,1.507492752949162e-06,0.17158797724246588,2.34519223346289,15.621343652510255,4.127102923847898,0.0,0.0,0.9320895390493036,2.173604256220424
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.001,0,0.9320907861190433,0.01068871519463943,memory_erased,0.0,0.0,0.0,0.0,1.8801949130514914e-05,1.899115522732758e-05,2.101005586590932,1.5399784857075411,2.6476620388194765,5.98074363795173,0.0,0.0,0.009962852948384717,0.5610271008833909
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.001,1,0.9320907861190433,0.9522892015398571,topology_only_memory_survived,0.0,0.0,0.0,0.0,3.205556457800633e-06,2.8524266540145654e-05,1.2915323931777707,1.8192725191097003,7.162235480484632,4.66551522778331,0.0,0.0,0.8876199904769136,0.5277401259319296
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.001,2,0.9320907861190433,0.828100863054617,topology_only_memory_survived,0.0,0.0,0.0,0.0,5.447159793413011e-06,2.387693676521284e-05,1.1737005474657223,1.9246878470847146,9.583300673212486,3.689062977299801,0.0,0.0,0.7718651844312643,0.7509872996189924
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.001,3,0.9320907861190433,0.009188409919279529,memory_erased,0.0,0.0,0.0,0.0,2.4887359303981313e-05,2.5102346659193208e-05,1.4745922073089772,1.596485991890761,7.362820645567998,6.1640519098752256,0.0,0.0,0.00856443222485446,0.12189378458178379
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.001,4,0.9320907861190433,0.36515252091677824,partial_topology_memory,0.0,0.0,0.0,0.0,4.6153135357880025e-05,3.0444670774159116e-05,2.0460000059056798,1.710004838135141,4.222602773302914,4.794819400193582,0.0,0.0,0.34035530027503536,0.33599516777053884
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.005,0,0.9320907861190433,0.6391234726455925,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00010582282342868863,0.00026175698023431633,1.9025173249726686,1.9379626556473186,5.410855703790926,3.8089532253492777,0.0,0.0,0.5957211000460023,0.035445330674650055
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.005,1,0.9320907861190433,0.5126536693152471,partial_topology_memory,0.0,0.0,0.0,0.0,0.0001016949129690983,0.00019475805696392978,1.4618155417311751,1.9716298524512188,7.059763890207613,3.55087822209401,0.0,0.0,0.4778397616393734,0.5098143107200437
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.005,2,0.9320907861190433,0.5879308122477512,topology_only_memory_survived,0.0,0.0,0.0,0.0,7.353502706567527e-05,0.00016268987533344626,1.5618846230151666,1.3558837913841963,4.98196854570147,6.249526446350509,0.0,0.0,0.548004892972202,0.20600083163097027
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.005,3,0.9320907861190433,0.6014435884622618,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00011628951309199954,0.0002646552590920409,1.2380313567041037,1.788205704738506,6.660567425997014,3.7999569895415646,0.0,0.0,0.5606000271766494,0.5501743480344023
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.005,4,0.9320907861190433,0.7380964365479797,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00011945906650979046,3.727446686424184e-05,1.6319922027992066,1.2239088784730718,3.515523118696849,7.538812840773699,0.0,0.0,0.687972887774409,0.4080833243261348
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.01,0,0.9320907861190433,0.17741894500490366,mixed_or_weak_memory,0.0,0.0,0.0,0.0,0.00044870129035631996,0.0005376053984272247,2.1160896136043568,1.350528619107,3.3337615383420443,8.145789166224214,0.0,0.0,0.16537056392220936,0.7655609944973567
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.01,1,0.9320907861190433,0.6736879659917393,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00010416259929535893,0.00027996058920155,1.72583358949533,1.6598144349249075,5.086986038827612,5.6995872843497715,0.0,0.0,0.6279383458208533,0.06601915457042251
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.01,2,0.9320907861190433,0.5269292465059918,partial_topology_memory,0.0,0.0,0.0,0.0,0.0002851780843538429,0.0005604319241647485,2.2312279924638942,2.0040320149341544,2.6213499572617365,2.8508880193953208,0.0,0.0,0.491145895605412,0.22719597752973986
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.01,3,0.9320907861190433,0.0012679655979434279,memory_erased,0.0,0.0,0.0,0.0,0.00034220841811027317,0.0003418039759928329,1.2909299427033112,1.7938312336402906,7.0714700123978655,4.549751794365027,0.0,0.0,0.0011818590509602605,0.5029012909369794
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.01,4,0.9320907861190433,0.44134659315834973,partial_topology_memory,0.0,0.0,0.0,0.0,0.00011076139195764679,0.00018816973431786825,1.5650591273522636,1.694919541746426,4.945461378033141,4.29625169740936,0.0,0.0,0.4113750929683691,0.1298604143941624
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.025,0,0.9320907861190433,0.10262394386904805,memory_erased,0.0,0.0,0.0,0.0,0.0004040249892386694,0.00044675971505239633,1.6499526427669018,1.885631936462388,5.264251363583053,4.275329933207771,0.0,0.0,0.09565483251564019,0.23567929369548613
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.025,1,0.9320907861190433,0.3355166672554325,partial_topology_memory,0.0,0.0,0.0,0.0,0.0006728373286031242,0.0009790028390342985,2.051778132631828,1.7684459610393355,3.5296456491056496,4.42138866505006,0.0,0.0,0.31273199413849306,0.28333217159249235
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.025,2,0.9320907861190433,0.5638702754484846,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.00035825440556151115,0.0007551391457460803,1.400897868996514,1.7621691388301508,7.558219852596551,4.047368201352858,0.0,0.0,0.5255782883125033,0.3612712698336369
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.025,3,0.9320907861190433,0.07485322601537783,memory_erased,0.0,0.0,0.0,0.0,0.000710166683635738,0.0007634312862908704,1.9361525576573164,2.0724665912141957,4.3404326864694305,3.154212749306486,0.0,0.0,0.0697700022802948,0.13631403355687932
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.025,4,0.9320907861190433,0.5445139031849082,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.0006076520291789648,0.0012339024039649854,2.082932339646287,2.0555521114961444,3.8026572846849165,3.362209596000069,0.0,0.0,0.5075363920729142,0.027380228150142738
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.05,0,0.9320907861190433,0.5474430474493176,topology_only_memory_survived,0.0,0.0,0.0,0.0,0.001615852862668449,0.0007913370827750691,1.6296493647595653,1.4510749053745273,5.492544945967727,5.371481195520913,0.0,0.0,0.5102666204529865,0.17857445938503802
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.05,1,0.9320907861190433,0.2683862642863428,partial_topology_memory,0.0,0.0,0.0,0.0,0.0022926529084716487,0.0017191220219693194,2.0984189481133764,2.0359386868587572,3.113672960712564,3.585823316757067,0.0,0.0,0.250160364062479,0.06248026125461914
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.05,2,0.9320907861190433,0.10689109233568812,memory_erased,0.0,0.0,0.0,0.0,0.001375441635497957,0.001527644190615593,2.080991402581063,1.8623680392412252,2.951763723611853,5.3337419013723455,0.0,0.0,0.09963220228440167,0.218623363339838
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,1,self_reinforced_transport,base_stabilized_coupling,0.2,0.001,0.05,3,0.9320907861190433,0.4970946130351515,partial_topology_memory,0.0,0.0,0.0,0.0,0.0016607397298522909,0.0008912570526077171,1.9062394472206274,1.7756949807511695,4.253268420669557,3.7028958094189597,0.0,0.0,0.4633373086399731,0.13054446646945794
