validation_sample_id,case_category,recommended_priority,model_name,direction_forward,gamma,alpha_index_forward,alpha,segment_initial_phi_forward,segment_peak_phi_forward,final_phi_forward,transport_retention_forward,final_sync_forward,final_energy_forward,initial_coupling_entropy_global_forward,segment_initial_coupling_entropy_forward,final_coupling_entropy_forward,coupling_entropy_drop_forward,final_coupling_spectral_radius_forward,coupling_concentration_forward,final_M_saturation_fraction_forward,final_C_saturation_fraction_forward,segment_M_saturation_max_forward,segment_C_saturation_max_forward,memory_regime_forward,direction_backward,alpha_index_backward,segment_initial_phi_backward,segment_peak_phi_backward,final_phi_backward,transport_retention_backward,final_sync_backward,final_energy_backward,initial_coupling_entropy_global_backward,segment_initial_coupling_entropy_backward,final_coupling_entropy_backward,coupling_entropy_drop_backward,final_coupling_spectral_radius_backward,coupling_concentration_backward,final_M_saturation_fraction_backward,final_C_saturation_fraction_backward,segment_M_saturation_max_backward,segment_C_saturation_max_backward,memory_regime_backward,H_phi,H_sync,H_entropy,H_spectral_radius,saturation_warning_forward,saturation_warning_backward,saturation_warning_any,memory_strength,hysteresis_detected,topology_only_memory_soft,topology_only_memory_strict,transport_memory_dominant,coupled_transport_topology_memory,low_memory,delta_final_phi_abs,delta_spectral_radius_abs,topology_only_score
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.2,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.447970988520197,2.447971095920212,-1.07400015547654e-07,0.0001845639530239,1.759821347047951,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.568036522464833,2.568166985003913,-0.0001304625390798,0.0052306221037062,1.913297652876188,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1201958890837007,0.9647147222014288,False,False,False,0.3541863836315897,True,True,True,False,False,False,0.0,0.0050460581506823,1.5963715269351566
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.461612380455153,2.4616477524258285,-3.537197067560172e-05,0.0069038743089118,1.6576866475353942,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.59728097140065,2.598838361008044,-0.0015573896073934,0.040095211307803,1.6628114834987782,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1371906085822152,0.8278129960024421,False,False,False,0.3360673946588738,True,True,True,False,False,False,0.0,0.033191336998891194,1.5955644752923828
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.461612380455153,2.4616477524258285,-3.537197067560172e-05,0.0069038743089118,1.6576866475353942,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.59728097140065,2.598838361008044,-0.0015573896073934,0.040095211307803,1.6628114834987782,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1371906085822152,0.8278129960024421,False,False,False,0.3360673946588738,True,True,True,False,False,False,0.0,0.033191336998891194,1.5955644752923828
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.478240361679699,2.478324219056941,-8.385737724170284e-05,0.0222962934891078,1.5770426325285198,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.593841108748072,2.610497526703053,-0.0166564179549806,0.1559718845801851,1.6961331049361827,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.132173307646112,0.8570492781440849,False,False,False,0.3412756248581501,True,True,True,False,False,False,0.0,0.1336755910910773,1.5952149586174578
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.478240361679699,2.478324219056941,-8.385737724170284e-05,0.0222962934891078,1.5770426325285198,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.593841108748072,2.610497526703053,-0.0166564179549806,0.1559718845801851,1.6961331049361827,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.132173307646112,0.8570492781440849,False,False,False,0.3412756248581501,True,True,True,False,False,False,0.0,0.1336755910910773,1.5952149586174578
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.4479711011871923,2.4479711014454897,-2.5829738348193127e-10,9.051180784776569e-06,1.7598205567667298,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0008023551437997,0.0014671411435275,0.0,0.0,0.0,0.0223696639377175,2.4135607587745005,2.4135607587745005,2.5653143107497955,-0.151753551975295,0.10832220751223,1.9369519762793257,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1173432093043058,0.9999164420482876,False,False,False,0.3552837323608114,True,True,True,False,False,False,0.0,0.10831315633144523,1.59015312843882
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.2,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.4479711011871923,2.4479711014454897,-2.5829738348193127e-10,9.051180784776569e-06,1.7598205567667298,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0008023551437997,0.0014671411435275,0.0,0.0,0.0,0.0223696639377175,2.4135607587745005,2.4135607587745005,2.5653143107497955,-0.151753551975295,0.10832220751223,1.9369519762793257,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1173432093043058,0.9999164420482876,False,False,False,0.3552837323608114,True,True,True,False,False,False,0.0,0.10831315633144523,1.59015312843882
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.462741313567191,2.4693014921536878,-0.0065601785864961,0.1234558463124082,1.5918010302492018,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.61897812427982,2.619273262238469,-0.0002951379586493,0.0314514527133415,1.4687685305927711,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1499717700847815,0.7452412854187719,False,False,False,0.3240028983855053,True,True,True,False,False,False,0.0,0.0920043935990667,1.5839986818684761
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.462741313567191,2.4693014921536878,-0.0065601785864961,0.1234558463124082,1.5918010302492018,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.61897812427982,2.619273262238469,-0.0002951379586493,0.0314514527133415,1.4687685305927711,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1499717700847815,0.7452412854187719,False,False,False,0.3240028983855053,True,True,True,False,False,False,0.0,0.0920043935990667,1.5839986818684761
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,gradient_driven_coupling,forward,0.1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.4189229775232786,2.418987747021474,-6.476949819544942e-05,0.0056879436026451,2.0275096381061206,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.5480558793204136,2.55066180971191,-0.0026059303914962,0.0357254595199827,1.956022262217032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1316740626904358,0.8407873914034765,False,False,False,0.3368600131169755,True,True,True,False,False,False,0.0,0.030037515917337596,1.5730359121135358
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,gradient_driven_coupling,forward,0.1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.4189229775232786,2.418987747021474,-6.476949819544942e-05,0.0056879436026451,2.0275096381061206,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.5480558793204136,2.55066180971191,-0.0026059303914962,0.0357254595199827,1.956022262217032,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1316740626904358,0.8407873914034765,False,False,False,0.3368600131169755,True,True,True,False,False,False,0.0,0.030037515917337596,1.5730359121135358
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,gradient_driven_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.421005157417661,2.433972186328776,-0.012967028911115,0.1037572140094396,1.9046723315044896,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.5872013052671585,2.587766447848459,-0.0005651425813004,0.0282839614472276,1.6872674192921338,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1537942615196827,0.727402458537661,False,False,False,0.320768681861306,True,True,True,False,False,False,0.0,0.075473252562212,1.5720770147506786
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,gradient_driven_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.421005157417661,2.433972186328776,-0.012967028911115,0.1037572140094396,1.9046723315044896,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.5872013052671585,2.587766447848459,-0.0005651425813004,0.0282839614472276,1.6872674192921338,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1537942615196827,0.727402458537661,False,False,False,0.320768681861306,True,True,True,False,False,False,0.0,0.075473252562212,1.5720770147506786
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.2,2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.44792409243932,2.44796879839827,-4.4705958949897706e-05,0.003763553833299,1.759837508269693,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.5681733713099946,2.568173684472086,-3.131620913698896e-07,0.0002565049318794,1.913243314601368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1202048860738158,0.931845020910352,False,False,False,0.3466692384208653,True,True,True,False,False,False,0.0,0.0035070489014196,1.5694189854073934
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,suppression_sensitive_coupling,forward,0.2,2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.44792409243932,2.44796879839827,-4.4705958949897706e-05,0.003763553833299,1.759837508269693,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.5681733713099946,2.568173684472086,-3.131620913698896e-07,0.0002565049318794,1.913243314601368,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1202048860738158,0.931845020910352,False,False,False,0.3466692384208653,True,True,True,False,False,False,0.0,0.0035070489014196,1.5694189854073934
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,gradient_driven_coupling,forward,0.1,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.419002128095127,2.4190053240724154,-3.195977288594776e-06,0.0012642445934522,2.027366210167829,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0008023551437997,0.0013217344456023,0.0,0.0,0.0,0.0293732332160429,2.347284191955556,2.347284191955556,2.5341030546026824,-0.1868188626471263,0.1738134105984606,2.074184804681877,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1150977305302669,0.99272642663134,False,False,False,0.3480590576382271,True,True,True,False,False,False,0.0,0.1725491660050084,1.5652116337319317
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,self_reinforced_transport,C,gradient_driven_coupling,forward,0.1,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.347284191955556,2.419002128095127,2.4190053240724154,-3.195977288594776e-06,0.0012642445934522,2.027366210167829,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0008023551437997,0.0013217344456023,0.0,0.0,0.0,0.0293732332160429,2.347284191955556,2.347284191955556,2.5341030546026824,-0.1868188626471263,0.1738134105984606,2.074184804681877,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1150977305302669,0.99272642663134,False,False,False,0.3480590576382271,True,True,True,False,False,False,0.0,0.1725491660050084,1.5652116337319317
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.4731776049388667,2.4731810020204312,-3.397081564493476e-06,0.0026713126850198,1.664025888269941,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.578217725939675,2.5892959410280225,-0.0110782150883474,0.0873659987407417,1.8987183663089524,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1161149390075912,0.9694238865864012,False,False,False,0.3432838427950597,True,True,True,False,False,False,0.0,0.0846946860557219,1.55374341321362
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.4731776049388667,2.4731810020204312,-3.397081564493476e-06,0.0026713126850198,1.664025888269941,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.578217725939675,2.5892959410280225,-0.0110782150883474,0.0873659987407417,1.8987183663089524,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1161149390075912,0.9694238865864012,False,False,False,0.3432838427950597,True,True,True,False,False,False,0.0,0.0846946860557219,1.55374341321362
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.4710526425515806,2.4727738702349624,-0.0017212276833817,0.0544977542014612,1.6700926099422988,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.5923702346341826,2.592395371234617,-2.5136600434905176e-05,0.0042341591753196,1.868068517790058,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.119621500999655,0.922305804371506,False,False,False,0.3418334538939969,True,True,True,False,False,False,0.0,0.0502635950261416,1.5421282895786066
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.4710526425515806,2.4727738702349624,-0.0017212276833817,0.0544977542014612,1.6700926099422988,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.5923702346341826,2.592395371234617,-2.5136600434905176e-05,0.0042341591753196,1.868068517790058,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.119621500999655,0.922305804371506,False,False,False,0.3418334538939969,True,True,True,False,False,False,0.0,0.0502635950261416,1.5421282895786066
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,stable_synchronization_island,B,neutral_coupling,forward,0.05,0,0.0,0.0012438979875798,0.0031993981677805,0.0,0.0,0.0,0.0306700814262168,2.4288048348726483,2.4288048348726483,2.4484714643219325,-0.0196666294492842,0.1355390934378427,1.6910569023516484,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4288048348726483,2.573618415463714,2.574020891378628,-0.0004024759149139,0.019929423520868,1.8569099407747809,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1255494270566952,0.8529618059540844,False,False,False,0.3313251853820785,True,True,True,False,False,False,0.0,0.1156096699169747,1.5408316284392916
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,stable_synchronization_island,B,neutral_coupling,forward,0.05,0,0.0,0.0012438979875798,0.0031993981677805,0.0,0.0,0.0,0.0306700814262168,2.4288048348726483,2.4288048348726483,2.4484714643219325,-0.0196666294492842,0.1355390934378427,1.6910569023516484,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4288048348726483,2.573618415463714,2.574020891378628,-0.0004024759149139,0.019929423520868,1.8569099407747809,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1255494270566952,0.8529618059540844,False,False,False,0.3313251853820785,True,True,True,False,False,False,0.0,0.1156096699169747,1.5408316284392916
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,self_reinforced_transport,C,neutral_coupling,forward,0.05,0,0.0,0.0012438979875798,0.0031993981677805,0.0,0.0,0.0,0.0306700814262168,2.4288048348726483,2.4288048348726483,2.4484714643219325,-0.0196666294492842,0.1355390934378427,1.6910569023516484,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4288048348726483,2.573618415463714,2.574020891378628,-0.0004024759149139,0.019929423520868,1.8569099407747809,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1255494270566952,0.8529618059540844,False,False,False,0.3313251853820785,True,True,True,False,False,False,0.0,0.1156096699169747,1.5408316284392916
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,self_reinforced_transport,C,neutral_coupling,forward,0.05,0,0.0,0.0012438979875798,0.0031993981677805,0.0,0.0,0.0,0.0306700814262168,2.4288048348726483,2.4288048348726483,2.4484714643219325,-0.0196666294492842,0.1355390934378427,1.6910569023516484,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4288048348726483,2.573618415463714,2.574020891378628,-0.0004024759149139,0.019929423520868,1.8569099407747809,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1255494270566952,0.8529618059540844,False,False,False,0.3313251853820785,True,True,True,False,False,False,0.0,0.1156096699169747,1.5408316284392916
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.478324219056941,2.4783632458806206,-3.9026823679844114e-05,0.0152953838814196,1.5762888965505617,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0012438979875798,0.0073567648501366,0.0,0.0,0.0,0.1164238299818926,2.4570351352126023,2.4570351352126023,2.593841108748072,-0.1368059735354698,0.2607942955094802,1.831324847057192,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1154778628674515,0.9413507728285224,False,False,False,0.3357403542715563,True,True,True,False,False,False,0.0,0.2454989116280606,1.5197531396924278
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.478324219056941,2.4783632458806206,-3.9026823679844114e-05,0.0152953838814196,1.5762888965505617,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0012438979875798,0.0073567648501366,0.0,0.0,0.0,0.1164238299818926,2.4570351352126023,2.4570351352126023,2.593841108748072,-0.1368059735354698,0.2607942955094802,1.831324847057192,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1154778628674515,0.9413507728285224,False,False,False,0.3357403542715563,True,True,True,False,False,False,0.0,0.2454989116280606,1.5197531396924278
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,self_reinforced_transport,C,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,self_reinforced_transport,C,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,stable_synchronization_island,B,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e0_e1_probe_e3_e7,stable_synchronization_island,B,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e0_e3_probe_e2_e6,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.1,0,0.0,0.0029838625790902,0.0624690835555218,0.0,0.0,0.0,0.1909493009432203,2.4570351352126023,2.4570351352126023,2.4710526425515806,-0.0140175073389783,0.1190518520386252,1.6933445561176348,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.0282750072705973,2.4570351352126023,2.585263397753808,2.585319995897815,-5.659814400704733e-05,0.0060344576626458,1.8782733161017755,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1142673533462343,0.949312357932598,False,False,False,0.3365052603514968,True,True,True,False,False,False,0.0,0.1130173943759794,1.5099632455065626
n10_ring10_two_edges_removed_cut_e1_e4_probe_e7_e8,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.473541957149284,2.476632553183499,-0.0030905960342151,0.1056588897089201,1.608049386349748,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.61861974108846,2.6190015695829296,-0.0003818284944698,0.0316690648453991,1.591529872465692,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1423690163994306,0.7002707019414587,False,False,False,0.3085585718439081,True,True,True,False,False,False,0.0,0.07398982486352099,1.5094422995745949
n10_ring10_two_edges_removed_cut_e2_e5_probe_e8_e9,mixed_adaptive_topology_response,B,base_stabilized_coupling,forward,0.05,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.473541957149284,2.476632553183499,-0.0030905960342151,0.1056588897089201,1.608049386349748,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.0,2.4570351352126023,2.61861974108846,2.6190015695829296,-0.0003818284944698,0.0316690648453991,1.591529872465692,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1423690163994306,0.7002707019414587,False,False,False,0.3085585718439081,True,True,True,False,False,False,0.0,0.07398982486352099,1.5094422995745949
n10_ring10_two_edges_removed_cut_e0_e2_probe_e5_e6,stable_synchronization_island,B,suppression_sensitive_coupling,forward,0.1,2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.460709300452302,2.461452189223716,-0.0007428887714135,0.0311418128761992,1.659260859759658,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0,0.0,0.0,0.0,0.0,0.0,2.4135607587745005,2.599170991409777,2.599244289699453,-7.329828967650442e-05,0.0088815550699411,1.6591580906265004,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.1377921004757376,0.7148028887732522,False,False,False,0.3088652880196436,True,True,True,False,False,False,0.0,0.0222602578062581,1.4943886875898202
