phase14_case_key,source_table,model_name,case_category,phase14_initial_basin_class,X_transport_memory,Y_topology_memory,E_entropy_memory,M_memory_strength,Z_basin_survival,P_erasure,P_topology_only_survival,R_memory_retention,XY_memory_radius,topology_minus_transport_memory,transport_topology_asymmetry,normalized_entropy_memory,normalized_memory_strength,basin_depth_proxy,basin_depth_proxy_norm,phase14_basin_class,relaxation_layer
645,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.4645629745083522,0.6287113471402817,0.300007690898715,0.5426647254146423,,,,,0.7817267523290958,0.16414837263192944,0.1501438105527322,0.12255750630132785,0.5425236374344434,0.16414837263192944,0.07079969153265621,transition_basin,intermediate_relaxation
646,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.2359243773257026,0.3337132716713633,0.1806979264719732,0.3225484991716695,,,,,0.4086867498538772,0.09778889434566068,0.17166859409251006,0.07370903490129332,0.3124039718445926,0.09778889434566068,0.042177838524885686,transition_basin,intermediate_relaxation
647,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.2359243773257026,0.3337132716713633,0.1806979264719732,0.3225484991716695,,,,,0.4086867498538772,0.09778889434566068,0.17166859409251006,0.07370903490129332,0.3124039718445926,0.09778889434566068,0.042177838524885686,transition_basin,intermediate_relaxation
648,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.6694039478119633,0.7569457727549685,0.0773862927827897,0.5297031970842114,,,,,1.0104793655675797,0.08754182494300522,0.06137472716589347,0.03141060771216222,0.5289730572893899,0.08754182494300522,0.037758121526237795,coupled_memory_basin,transport_and_topology_unrelaxed
649,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.6694039478119633,0.7569457727549685,0.0773862927827897,0.5297031970842114,,,,,1.0104793655675797,0.08754182494300522,0.06137472716589347,0.03141060771216222,0.5289730572893899,0.08754182494300522,0.037758121526237795,coupled_memory_basin,transport_and_topology_unrelaxed
650,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8278779059673927,0.8557382066883996,0.0786474092079836,0.639870467901971,,,,,1.1906593574886284,0.02786030072100687,0.016547893852739713,0.03192694105607745,0.6441470085797653,0.02786030072100687,0.012016571748032324,coupled_memory_basin,transport_and_topology_unrelaxed
651,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8278779059673927,0.8557382066883996,0.0786474092079836,0.639870467901971,,,,,1.1906593574886284,0.02786030072100687,0.016547893852739713,0.03192694105607745,0.6441470085797653,0.02786030072100687,0.012016571748032324,coupled_memory_basin,transport_and_topology_unrelaxed
652,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.884197309790424,0.8571351481484544,0.1668349661026802,0.7495065256363866,,,,,1.2314566759866528,-0.027062161641969618,-0.01554106541721855,0.06803318409081735,0.7587656051869236,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
653,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.884197309790424,0.8571351481484544,0.1668349661026802,0.7495065256363866,,,,,1.2314566759866528,-0.027062161641969618,-0.01554106541721855,0.06803318409081735,0.7587656051869236,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
654,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8863848226814514,0.8092444348593972,0.2242934670343399,0.7732409499869352,,,,,1.2002310649333041,-0.07714038782205412,-0.045493664065389176,0.0915581650756925,0.7835786682115774,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
655,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8863848226814514,0.8092444348593972,0.2242934670343399,0.7732409499869352,,,,,1.2002310649333041,-0.07714038782205412,-0.045493664065389176,0.0915581650756925,0.7835786682115774,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
656,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7950283864394269,0.6480314761476473,0.1909251272190526,0.6608915445093054,,,,,1.025677790206348,-0.14699691029177953,-0.10186473486148111,0.07789631266180616,0.666123412599516,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
657,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7950283864394269,0.6480314761476473,0.1909251272190526,0.6608915445093054,,,,,1.025677790206348,-0.14699691029177953,-0.10186473486148111,0.07789631266180616,0.666123412599516,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
658,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7618215715288397,0.9595946509692376,0.2459373370832001,0.774282188657688,,,,,1.2252322233011357,0.1977730794403979,0.11488974999508225,0.10041971946856026,0.7846672271915428,0.1977730794403979,0.0853025393632201,coupled_memory_basin,transport_and_topology_unrelaxed
659,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7618215715288397,0.9595946509692376,0.2459373370832001,0.774282188657688,,,,,1.2252322233011357,0.1977730794403979,0.11488974999508225,0.10041971946856026,0.7846672271915428,0.1977730794403979,0.0853025393632201,coupled_memory_basin,transport_and_topology_unrelaxed
660,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.3302652785726493,0.3806001133023591,0.072601977941543,0.3016195305302449,,,,,0.503916263357751,0.05033483472970979,0.07080782846506806,0.029451786757194193,0.2905238617449908,0.05033483472970979,0.02171018033911041,transition_basin,intermediate_relaxation
661,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.3302652785726493,0.3806001133023591,0.072601977941543,0.3016195305302449,,,,,0.503916263357751,0.05033483472970979,0.07080782846506806,0.029451786757194193,0.2905238617449908,0.05033483472970979,0.02171018033911041,transition_basin,intermediate_relaxation
662,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.4735901371531447,0.6392536360273399,0.0758810546294541,0.4339117300526757,,,,,0.7955707568676146,0.16566349887419518,0.14886500950675532,0.030794324684224446,0.4288282350020691,0.16566349887419518,0.07145318854188931,transition_basin,intermediate_relaxation
663,hysteresis,base_stabilized_coupling,latent_transport_activation,transition_basin,0.4735901371531447,0.6392536360273399,0.0758810546294541,0.4339117300526757,,,,,0.7955707568676146,0.16566349887419518,0.14886500950675532,0.030794324684224446,0.4288282350020691,0.16566349887419518,0.07145318854188931,transition_basin,intermediate_relaxation
664,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7850101176478165,0.8002454123674166,0.2673943528899647,0.7590154959245125,,,,,1.120996701522594,0.015235294719600168,0.0096106239222166,0.10920477095200701,0.7687067217513696,0.015235294719600168,0.0065712145010140815,coupled_memory_basin,transport_and_topology_unrelaxed
665,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.7850101176478165,0.8002454123674166,0.2673943528899647,0.7590154959245125,,,,,1.120996701522594,0.015235294719600168,0.0096106239222166,0.10920477095200701,0.7687067217513696,0.015235294719600168,0.0065712145010140815,coupled_memory_basin,transport_and_topology_unrelaxed
666,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8829012960095604,0.82870149357912,0.3981707285372597,0.8413874845954142,,,,,1.210892589768236,-0.054199802430440314,-0.03166611012794244,0.16274796648425147,0.8548222017886984,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
667,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8829012960095604,0.82870149357912,0.3981707285372597,0.8413874845954142,,,,,1.210892589768236,-0.054199802430440314,-0.03166611012794244,0.16274796648425147,0.8548222017886984,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
668,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.9065042591594124,0.8179530852396675,0.4444784075542731,0.8604293733222046,,,,,1.2209820725658693,-0.08855117391974487,-0.05135016775410636,0.18170751556167422,0.8747294714198397,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
669,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.9065042591594124,0.8179530852396675,0.4444784075542731,0.8604293733222046,,,,,1.2209820725658693,-0.08855117391974487,-0.05135016775410636,0.18170751556167422,0.8747294714198397,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
670,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8870366796865424,0.76061188766728,0.4224571650244182,0.8310800416101616,,,,,1.168488132062157,-0.12642479201926238,-0.0767304354363795,0.1726914552158897,0.8440463250015208,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
671,hysteresis,base_stabilized_coupling,latent_transport_activation,coupled_memory_basin,0.8870366796865424,0.76061188766728,0.4224571650244182,0.8310800416101616,,,,,1.168488132062157,-0.12642479201926238,-0.0767304354363795,0.1726914552158897,0.8440463250015208,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
672,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.1696358165630546,0.0033553500882277,0.3239244214760828,0.2960768314502109,,,,,0.16966899727183185,-0.1662804664748269,-0.961207844843638,0.13234962797053318,0.28472926822259115,0.0,0.0,transition_basin,intermediate_relaxation
673,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.1696358165630546,0.0033553500882277,0.3239244214760828,0.2960768314502109,,,,,0.16966899727183185,-0.1662804664748269,-0.961207844843638,0.13234962797053318,0.28472926822259115,0.0,0.0,transition_basin,intermediate_relaxation
674,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.1696358165630546,0.0033553500882277,0.3239244214760828,0.2960768314502109,,,,,0.16966899727183185,-0.1662804664748269,-0.961207844843638,0.13234962797053318,0.28472926822259115,0.0,0.0,transition_basin,intermediate_relaxation
675,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.5090637303794948,0.527304462408861,0.2149500478028989,0.5048302525413637,,,,,0.7329364758723534,0.018240732029366158,0.017600628962060036,0.08773273008888702,0.5029697326906986,0.018240732029366158,0.007867505356905141,coupled_memory_basin,transport_and_topology_unrelaxed
676,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.5090637303794948,0.527304462408861,0.2149500478028989,0.5048302525413637,,,,,0.7329364758723534,0.018240732029366158,0.017600628962060036,0.08773273008888702,0.5029697326906986,0.018240732029366158,0.007867505356905141,coupled_memory_basin,transport_and_topology_unrelaxed
677,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.5090637303794948,0.527304462408861,0.2149500478028989,0.5048302525413637,,,,,0.7329364758723534,0.018240732029366158,0.017600628962060036,0.08773273008888702,0.5029697326906986,0.018240732029366158,0.007867505356905141,coupled_memory_basin,transport_and_topology_unrelaxed
678,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.6912294317079258,0.716637260666286,0.1162434885337848,0.558816310976178,,,,,0.9956741889968528,0.025407828958360135,0.018047041737662382,0.047319738238469654,0.5594092506925216,0.025407828958360135,0.010958783349013106,coupled_memory_basin,transport_and_topology_unrelaxed
679,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.6912294317079258,0.716637260666286,0.1162434885337848,0.558816310976178,,,,,0.9956741889968528,0.025407828958360135,0.018047041737662382,0.047319738238469654,0.5594092506925216,0.025407828958360135,0.010958783349013106,coupled_memory_basin,transport_and_topology_unrelaxed
680,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.6912294317079258,0.716637260666286,0.1162434885337848,0.558816310976178,,,,,0.9956741889968528,0.025407828958360135,0.018047041737662382,0.047319738238469654,0.5594092506925216,0.025407828958360135,0.010958783349013106,coupled_memory_basin,transport_and_topology_unrelaxed
681,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7768883558274466,0.7783438339578221,0.0708764418085547,0.5599904626540434,,,,,1.0997157092996512,0.0014554781303754982,0.0009358590568881683,0.02874530809765614,0.5606367630666611,0.0014554781303754982,0.0006277698707021364,coupled_memory_basin,transport_and_topology_unrelaxed
682,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7768883558274466,0.7783438339578221,0.0708764418085547,0.5599904626540434,,,,,1.0997157092996512,0.0014554781303754982,0.0009358590568881683,0.02874530809765614,0.5606367630666611,0.0014554781303754982,0.0006277698707021364,coupled_memory_basin,transport_and_topology_unrelaxed
683,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7768883558274466,0.7783438339578221,0.0708764418085547,0.5599904626540434,,,,,1.0997157092996512,0.0014554781303754982,0.0009358590568881683,0.02874530809765614,0.5606367630666611,0.0014554781303754982,0.0006277698707021364,coupled_memory_basin,transport_and_topology_unrelaxed
684,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7983899977182453,0.7603195096777865,0.0746174044757448,0.5714954587582209,,,,,1.1025027642837044,-0.03807048804045876,-0.02442436378285432,0.030276953967001887,0.5726646171748968,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
685,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7983899977182453,0.7603195096777865,0.0746174044757448,0.5714954587582209,,,,,1.1025027642837044,-0.03807048804045876,-0.02442436378285432,0.030276953967001887,0.5726646171748968,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
686,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7983899977182453,0.7603195096777865,0.0746174044757448,0.5714954587582209,,,,,1.1025027642837044,-0.03807048804045876,-0.02442436378285432,0.030276953967001887,0.5726646171748968,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
687,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.719662210908667,0.6441838372850881,0.0650444763375102,0.4849658584946897,,,,,0.9658605044359623,-0.0754783736235789,-0.05534229741214948,0.026357552159262446,0.4822025780234193,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
688,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.719662210908667,0.6441838372850881,0.0650444763375102,0.4849658584946897,,,,,0.9658605044359623,-0.0754783736235789,-0.05534229741214948,0.026357552159262446,0.4822025780234193,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
689,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.719662210908667,0.6441838372850881,0.0650444763375102,0.4849658584946897,,,,,0.9658605044359623,-0.0754783736235789,-0.05534229741214948,0.026357552159262446,0.4822025780234193,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
690,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.0744777945890302,0.1120239887290166,0.0066798057655237,0.0610986517734467,,,,,0.1345225480639012,0.0375461941399864,0.2013181508069362,0.002461562129387764,0.03907223034278988,0.0375461941399864,0.01619424500355472,transition_basin,intermediate_relaxation
691,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.0744777945890302,0.1120239887290166,0.0066798057655237,0.0610986517734467,,,,,0.1345225480639012,0.0375461941399864,0.2013181508069362,0.002461562129387764,0.03907223034278988,0.0375461941399864,0.01619424500355472,transition_basin,intermediate_relaxation
692,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.0744777945890302,0.1120239887290166,0.0066798057655237,0.0610986517734467,,,,,0.1345225480639012,0.0375461941399864,0.2013181508069362,0.002461562129387764,0.03907223034278988,0.0375461941399864,0.01619424500355472,transition_basin,intermediate_relaxation
693,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.295713883926004,0.5476372874408589,0.3264514534831555,0.4510286686223446,,,,,0.6223771362623984,0.2519234035148549,0.2987170849674056,0.1333842595559493,0.4467230728648002,0.2519234035148549,0.10865839833028722,transition_basin,intermediate_relaxation
694,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.295713883926004,0.5476372874408589,0.3264514534831555,0.4510286686223446,,,,,0.6223771362623984,0.2519234035148549,0.2987170849674056,0.1333842595559493,0.4467230728648002,0.2519234035148549,0.10865839833028722,transition_basin,intermediate_relaxation
695,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.295713883926004,0.5476372874408589,0.3264514534831555,0.4510286686223446,,,,,0.6223771362623984,0.2519234035148549,0.2987170849674056,0.1333842595559493,0.4467230728648002,0.2519234035148549,0.10865839833028722,transition_basin,intermediate_relaxation
696,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.3906383359734192,0.443000264444605,0.2029834036828472,0.4351872162099677,,,,,0.5906331719689234,0.052361928471185815,0.06281130509655666,0.08283327968881804,0.43016168711957237,0.052361928471185815,0.02258449672314238,transition_basin,intermediate_relaxation
697,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.3906383359734192,0.443000264444605,0.2029834036828472,0.4351872162099677,,,,,0.5906331719689234,0.052361928471185815,0.06281130509655666,0.08283327968881804,0.43016168711957237,0.052361928471185815,0.02258449672314238,transition_basin,intermediate_relaxation
698,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.3906383359734192,0.443000264444605,0.2029834036828472,0.4351872162099677,,,,,0.5906331719689234,0.052361928471185815,0.06281130509655666,0.08283327968881804,0.43016168711957237,0.052361928471185815,0.02258449672314238,transition_basin,intermediate_relaxation
699,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7162497200701714,0.7879248899087329,0.107551726724715,0.5905857965944934,,,,,1.0648189018036296,0.07167516983856148,0.04765083080315992,0.04376110848015714,0.592622537741966,0.07167516983856148,0.030914591681634566,coupled_memory_basin,transport_and_topology_unrelaxed
700,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7162497200701714,0.7879248899087329,0.107551726724715,0.5905857965944934,,,,,1.0648189018036296,0.07167516983856148,0.04765083080315992,0.04376110848015714,0.592622537741966,0.07167516983856148,0.030914591681634566,coupled_memory_basin,transport_and_topology_unrelaxed
701,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7162497200701714,0.7879248899087329,0.107551726724715,0.5905857965944934,,,,,1.0648189018036296,0.07167516983856148,0.04765083080315992,0.04376110848015714,0.592622537741966,0.07167516983856148,0.030914591681634566,coupled_memory_basin,transport_and_topology_unrelaxed
702,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.838984998796541,0.865756145617379,0.1257253790260168,0.7015990688119704,,,,,1.205582652446481,0.026771146820838032,0.015703936582129065,0.05120186690374292,0.7086809379551419,0.026771146820838032,0.011546803093447784,coupled_memory_basin,transport_and_topology_unrelaxed
703,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.838984998796541,0.865756145617379,0.1257253790260168,0.7015990688119704,,,,,1.205582652446481,0.026771146820838032,0.015703936582129065,0.05120186690374292,0.7086809379551419,0.026771146820838032,0.011546803093447784,coupled_memory_basin,transport_and_topology_unrelaxed
704,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.838984998796541,0.865756145617379,0.1257253790260168,0.7015990688119704,,,,,1.205582652446481,0.026771146820838032,0.015703936582129065,0.05120186690374292,0.7086809379551419,0.026771146820838032,0.011546803093447784,coupled_memory_basin,transport_and_topology_unrelaxed
705,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8871899987571151,0.8599771442777371,0.2157169049164582,0.783352912853235,,,,,1.2355835797608925,-0.027212854479378046,-0.015575415659484865,0.08804670101959501,0.7941501810571653,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
706,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8871899987571151,0.8599771442777371,0.2157169049164582,0.783352912853235,,,,,1.2355835797608925,-0.027212854479378046,-0.015575415659484865,0.08804670101959501,0.7941501810571653,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
707,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8871899987571151,0.8599771442777371,0.2157169049164582,0.783352912853235,,,,,1.2355835797608925,-0.027212854479378046,-0.015575415659484865,0.08804670101959501,0.7941501810571653,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
708,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8842842650585045,0.8030145707358477,0.26370066918741,0.787578851028311,,,,,1.1944835964734457,-0.08126969432265685,-0.04816556059813096,0.1076924823009318,0.7985681719352136,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
709,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8842842650585045,0.8030145707358477,0.26370066918741,0.787578851028311,,,,,1.1944835964734457,-0.08126969432265685,-0.04816556059813096,0.1076924823009318,0.7985681719352136,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
710,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8842842650585045,0.8030145707358477,0.26370066918741,0.787578851028311,,,,,1.1944835964734457,-0.08126969432265685,-0.04816556059813096,0.1076924823009318,0.7985681719352136,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
711,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7679769893049111,0.6186491576679514,0.2067433828671898,0.6513055872269975,,,,,0.9861619726926714,-0.14932783163695973,-0.10769148696845864,0.08437271140703134,0.6561018102768943,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
712,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7679769893049111,0.6186491576679514,0.2067433828671898,0.6513055872269975,,,,,0.9861619726926714,-0.14932783163695973,-0.10769148696845864,0.08437271140703134,0.6561018102768943,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
713,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7679769893049111,0.6186491576679514,0.2067433828671898,0.6513055872269975,,,,,0.9861619726926714,-0.14932783163695973,-0.10769148696845864,0.08437271140703134,0.6561018102768943,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
714,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7126326035490761,0.9529303853723768,0.2577784908266749,0.7508520645465427,,,,,1.189925017388525,0.24029778182330075,0.14427420843372785,0.10526779089641647,0.7601722936865777,0.24029778182330075,0.10364409074721412,coupled_memory_basin,transport_and_topology_unrelaxed
715,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7126326035490761,0.9529303853723768,0.2577784908266749,0.7508520645465427,,,,,1.189925017388525,0.24029778182330075,0.14427420843372785,0.10526779089641647,0.7601722936865777,0.24029778182330075,0.10364409074721412,coupled_memory_basin,transport_and_topology_unrelaxed
716,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7126326035490761,0.9529303853723768,0.2577784908266749,0.7508520645465427,,,,,1.189925017388525,0.24029778182330075,0.14427420843372785,0.10526779089641647,0.7601722936865777,0.24029778182330075,0.10364409074721412,coupled_memory_basin,transport_and_topology_unrelaxed
717,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.2778174776231523,0.3103159467161514,0.0810600122793991,0.2770364447336606,,,,,0.4165075481419659,0.03249846909299914,0.05525696678343346,0.0329147225063211,0.2648235688623021,0.03249846909299914,0.014017084362006906,transition_basin,intermediate_relaxation
718,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.2778174776231523,0.3103159467161514,0.0810600122793991,0.2770364447336606,,,,,0.4165075481419659,0.03249846909299914,0.05525696678343346,0.0329147225063211,0.2648235688623021,0.03249846909299914,0.014017084362006906,transition_basin,intermediate_relaxation
719,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.2778174776231523,0.3103159467161514,0.0810600122793991,0.2770364447336606,,,,,0.4165075481419659,0.03249846909299914,0.05525696678343346,0.0329147225063211,0.2648235688623021,0.03249846909299914,0.014017084362006906,transition_basin,intermediate_relaxation
720,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.4455373673508953,0.6287874052851266,0.1178139178955746,0.4635364187897196,,,,,0.7706342496613867,0.18325003793423128,0.17057229117450992,0.04796271221577783,0.4597992523674443,0.18325003793423128,0.07903853051399345,transition_basin,intermediate_relaxation
721,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.4455373673508953,0.6287874052851266,0.1178139178955746,0.4635364187897196,,,,,0.7706342496613867,0.18325003793423128,0.17057229117450992,0.04796271221577783,0.4597992523674443,0.18325003793423128,0.07903853051399345,transition_basin,intermediate_relaxation
722,hysteresis,neutral_coupling,latent_transport_activation,transition_basin,0.4455373673508953,0.6287874052851266,0.1178139178955746,0.4635364187897196,,,,,0.7706342496613867,0.18325003793423128,0.17057229117450992,0.04796271221577783,0.4597992523674443,0.18325003793423128,0.07903853051399345,transition_basin,intermediate_relaxation
723,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7667185981792848,0.7802844035748691,0.3013326424988847,0.7552023927599054,,,,,1.0939383708674801,0.013565805395584274,0.008769087959230315,0.12309997539979849,0.7647203276536877,0.013565805395584274,0.005851138345142426,coupled_memory_basin,transport_and_topology_unrelaxed
724,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7667185981792848,0.7802844035748691,0.3013326424988847,0.7552023927599054,,,,,1.0939383708674801,0.013565805395584274,0.008769087959230315,0.12309997539979849,0.7647203276536877,0.013565805395584274,0.005851138345142426,coupled_memory_basin,transport_and_topology_unrelaxed
725,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.7667185981792848,0.7802844035748691,0.3013326424988847,0.7552023927599054,,,,,1.0939383708674801,0.013565805395584274,0.008769087959230315,0.12309997539979849,0.7647203276536877,0.013565805395584274,0.005851138345142426,coupled_memory_basin,transport_and_topology_unrelaxed
726,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8706096703052068,0.80717962216118,0.4153389490884382,0.8364497756978055,,,,,1.1872237112108257,-0.06343004814402675,-0.037805729497024855,0.16977707541438156,0.8496600929351535,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
727,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8706096703052068,0.80717962216118,0.4153389490884382,0.8364497756978055,,,,,1.1872237112108257,-0.06343004814402675,-0.037805729497024855,0.16977707541438156,0.8496600929351535,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
728,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8706096703052068,0.80717962216118,0.4153389490884382,0.8364497756978055,,,,,1.1872237112108257,-0.06343004814402675,-0.037805729497024855,0.16977707541438156,0.8496600929351535,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
729,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.893305336952004,0.7930814395197705,0.4499717756825152,0.8511677786434373,,,,,1.1945595819119634,-0.10022389743223348,-0.05943114523339688,0.18395664108121257,0.8650469727386471,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
730,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.893305336952004,0.7930814395197705,0.4499717756825152,0.8511677786434373,,,,,1.1945595819119634,-0.10022389743223348,-0.05943114523339688,0.18395664108121257,0.8650469727386471,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
731,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.893305336952004,0.7930814395197705,0.4499717756825152,0.8511677786434373,,,,,1.1945595819119634,-0.10022389743223348,-0.05943114523339688,0.18395664108121257,0.8650469727386471,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
732,hysteresis,neutral_coupling,latent_transport_activation,coupled_memory_basin,0.8649646181555299,0.7311572354835243,0.4078546866127195,0.8063496143466763,,,,,1.1325876097065743,-0.13380738267200565,-0.08383281161576082,0.1667128267902048,0.8181919945466389,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
